FID,Name,Type,r2_PCs,r2_Residuals,r2_age_recruitment,r2_assessment_centre,r2_batch,r2_bmi,r2_fasting,r2_month_attending,r2_sex,r2_smoking,r2_spectrometer,r2_time_analysis,r2_time_day,r2_acquisition_time,r2_device_ID,r2_dilution_factor,r2_Batch,r2_panel_date,r2_ppp_sel,p.value_PCs,p.value_Residuals,p.value_age_recruitment,p.value_assessment_centre,p.value_batch,p.value_bmi,p.value_fasting,p.value_month_attending,p.value_sex,p.value_smoking,p.value_spectrometer,p.value_time_analysis,p.value_time_day,p.value_acquisition_time,p.value_device_ID,p.value_dilution_factor,p.value_Batch,p.value_panel_date,p.value_ppp_sel
itgb1,ITGB1,Proteins,0.00241,0.89809,0.05117,0.00516,,0.00356,5e-05,0.00043,0.02935,0.00755,,,0.00061,,,,3e-05,0.00125,0.00033,8e-14,NA,0,3e-40,NA,2e-38,0.1,0.04,6e-202,3e-79,NA,NA,7e-08,NA,NA,NA,0.9,1,7e-05
itgb1bp1,ITGB1BP1,Proteins,0.00049,0.99153,0.00042,0.00405,,0.00036,0.00011,0.00054,0.00076,2e-05,,,0,,,,2e-04,0.00145,6e-05,0.006,NA,0.02,9e-26,NA,9e-05,0.03,0.02,1e-05,0.3,NA,NA,0.6,NA,NA,NA,0.1,1,0.1
itgb1bp2,ITGB1BP2,Proteins,0.00197,0.95771,0.00068,0.02843,,0.00239,0.00011,0.00254,0.00094,6e-05,,,0.00304,,,,5e-05,0.00207,0,2e-06,NA,4e-07,1e-246,NA,2e-24,0.03,1e-18,1e-09,0.1,NA,NA,1e-30,NA,NA,NA,0.8,0.3,0.9
itgb2,ITGB2,Proteins,0.0133,0.8806,0.02161,0.00547,,0.01259,6e-05,0.00334,0.0418,0.0184,,,0.00136,,,,0.00015,0.0012,0.00013,3e-129,NA,1e-203,8e-44,NA,5e-132,0.09,2e-28,0,2e-191,NA,NA,7e-16,NA,NA,NA,0.2,1,0.01
itgb5,ITGB5,Proteins,0.0054,0.92774,0.04418,0.00758,,0.00161,0.00076,0.00148,0.00752,0.00135,,,0.00051,,,,0.00019,0.00168,2e-05,3e-29,NA,0,1e-61,NA,7e-18,3e-09,3e-10,2e-57,3e-15,NA,NA,1e-06,NA,NA,NA,0.1,0.9,0.3
itgb6,ITGB6,Proteins,0.00194,0.85705,0.00082,0.00227,,0.01215,5e-05,0.00164,0.1214,0.00027,,,0.00073,,,,4e-05,0.00139,0.00025,6e-09,NA,1e-08,1e-14,NA,3e-130,0.1,1e-12,0,0.0003,NA,NA,3e-09,NA,NA,NA,0.9,0.9,0.0004
itgb7,ITGB7,Proteins,0.00659,0.97608,0.00551,0.00142,,0,0.00016,5e-04,0.00569,0.00243,,,3e-05,,,,0.00023,0.00112,0.00026,1e-42,NA,2e-25,3e-06,NA,0.7,0.009,0.02,5e-27,5e-25,NA,NA,0.3,NA,NA,NA,0.07,1,0.0008
itgbl1,ITGBL1,Proteins,0.01405,0.85841,0.08549,0.00321,,0.02935,0.00055,0.00059,0.00224,0.00012,,,0.00102,,,,6e-05,0.00148,0.00344,9e-142,NA,0,6e-24,NA,2e-316,1e-07,0.002,2e-22,0.01,NA,NA,1e-12,NA,NA,NA,0.7,0.8,3e-39
itih1,ITIH1,Proteins,0.00071,0.99151,0.00151,0.00084,,0.00079,0,0.00028,0.00098,0.00058,,,4e-05,,,,0.00036,0.00241,0,2e-05,NA,8e-15,0.01,NA,5e-09,0.7,0.4,9e-10,5e-07,NA,NA,0.2,NA,NA,NA,0.008,0.04,0.7
itih3,ITIH3,Proteins,0.00478,0.85538,0.03266,0.00131,,0.00557,0.00024,0.00082,0.09568,5e-05,,,0.00054,,,,6e-05,0.00139,0.00154,2e-22,NA,0,1e-06,NA,4e-62,0.0006,3e-05,0,0.1,NA,NA,2e-07,NA,NA,NA,0.7,0.9,2e-18
itih4,ITIH4,Proteins,0.0141,0.86239,0.00092,0.00588,,0.01878,0.00029,0.00059,0.09362,4e-05,,,0.00165,,,,0.00038,0.00133,3e-05,2e-121,NA,6e-11,3e-50,NA,2e-203,0.0001,0.002,0,0.2,NA,NA,1e-19,NA,NA,NA,0.002,0.9,0.2
itih5,ITIH5,Proteins,0.00058,0.9955,1e-05,0.00051,,0,1e-05,0.00032,0.00196,0,,,4e-05,,,,0.00011,0.00095,0,0.01,NA,0.6,0.3,NA,0.9,0.5,0.2,4e-20,0.9,NA,NA,0.2,NA,NA,NA,0.4,1,0.9
itm2a,ITM2A,Proteins,0.00144,0.97111,0.00618,0.00837,,1e-05,3e-05,0.00643,0.00076,0.00107,,,9e-05,,,,6e-04,0.00367,0.00024,9e-07,NA,4e-60,3e-65,NA,0.5,0.2,8e-54,3e-08,7e-12,NA,NA,0.04,NA,NA,NA,7e-05,1e-06,0.001
itpa,ITPA,Proteins,0.00228,0.95613,0.00157,0.01723,,0.00079,0.00021,0.00481,0.00787,0.00495,,,0.00227,,,,0.00025,0.00164,1e-05,5e-09,NA,3e-12,1e-144,NA,5e-09,0.002,1e-38,6e-72,1e-48,NA,NA,3e-23,NA,NA,NA,0.05,0.9,0.6
itpr1,ITPR1,Proteins,0.00296,0.97136,0.0033,0.00442,,0.00666,0.00049,0.00074,0.00124,0.00321,,,0.0041,,,,0.00014,0.00127,1e-04,2e-12,NA,3e-26,9e-30,NA,4e-64,4e-06,0.0008,9e-07,6e-32,NA,NA,3e-40,NA,NA,NA,0.3,1,0.04
itprip,ITPRIP,Proteins,0.00302,0.98459,0.00433,0.00098,,0.00168,6e-05,0.00021,0.00313,0.00072,,,0.00012,,,,1e-05,0.00092,0.00023,1e-19,NA,4e-41,0.003,NA,4e-17,0.1,0.6,4e-30,3e-08,NA,NA,0.02,NA,NA,NA,1,1,0.002
ivd,IVD,Proteins,0.00033,0.99615,0.00033,0.00109,,1e-05,0.00014,0.00051,0.00011,0,,,0,,,,8e-05,0.00126,0,0.05,NA,0.0004,0.0009,NA,0.5,0.02,0.03,0.06,1,NA,NA,0.8,NA,NA,NA,0.7,1,0.8
izumo1,IZUMO1,Proteins,0.00075,0.96633,0.00028,7e-04,,0,3e-05,0.00039,0.0303,8e-05,,,0,,,,4e-05,0.0011,1e-05,0.009,NA,0.06,0.07,NA,0.8,0.3,0.1,7e-279,0.07,NA,NA,0.9,NA,NA,NA,0.9,1,0.6
jam2,JAM2,Proteins,0.00475,0.87914,0.07095,0.00784,,0.01591,6e-05,0.00238,0.01164,8e-05,,,0.00384,,,,7e-05,0.00123,0.00212,2e-22,NA,0,1e-68,NA,9e-170,0.09,9e-20,1e-83,0.05,NA,NA,1e-42,NA,NA,NA,0.6,1,3e-24
jam3,JAM3,Proteins,0.00222,0.97117,0.00528,0.00703,,0.0045,7e-05,0.0029,0.00073,0.00048,,,0.00391,,,,0.00012,0.00132,0.00026,1e-11,NA,6e-47,2e-52,NA,4e-44,0.08,2e-21,0.001,5e-06,NA,NA,1e-38,NA,NA,NA,0.4,1,0.0007
jchain,JCHAIN,Proteins,0.00088,0.97321,0.00389,0.00079,,0.00064,0,0.00017,0.01735,0.00098,,,5e-05,,,,8e-05,0.00126,0.00069,0.0003,NA,7e-22,0.03,NA,2e-07,0.7,0.8,6e-147,9e-11,NA,NA,0.1,NA,NA,NA,0.6,1,5e-08
jmjd1c,JMJD1C,Proteins,0.00087,0.99617,0.00028,0.00043,,0.00015,3e-05,0.00024,1e-05,0.00064,,,1e-05,,,,6e-05,0.00112,0,0.006,NA,0.0007,0.6,NA,0.01,0.3,0.5,0.4,2e-07,NA,NA,0.6,NA,NA,NA,0.8,1,1
jpt2,JPT2,Proteins,0.00399,0.95313,0.00065,0.02639,,0.00336,7e-05,0.00321,0.00044,0.00043,,,0.0053,,,,9e-05,0.00289,5e-05,8e-27,NA,0.002,1e-235,NA,1e-34,0.08,2e-25,0.7,1e-05,NA,NA,1e-53,NA,NA,NA,0.5,0.0002,0.1
jun,JUN,Proteins,0.00272,0.98073,0.00337,0.00089,,0.00862,2e-04,0.00046,0.00067,6e-05,,,0.00025,,,,7e-05,0.00121,0.00074,7e-18,NA,6e-33,0.009,NA,1e-81,0.003,0.05,1e-07,0.1,NA,NA,0.001,NA,NA,NA,0.7,1,2e-08
kazald1,KAZALD1,Proteins,0.00603,0.9493,0.002,0.00096,,0.00096,2e-05,0.00056,0.02183,0.0168,,,7e-05,,,,2e-05,0.00128,0.00018,4e-35,NA,1e-14,0.002,NA,6e-11,0.4,0.009,7e-206,3e-164,NA,NA,0.07,NA,NA,NA,1,1,0.004
kazn,KAZN,Proteins,0.00197,0.92203,0.00098,0.05259,,0.0047,0.00026,0.0117,0.00082,1e-04,,,0.0019,,,,0.00016,0.00272,7e-05,4e-06,NA,0.0003,0,NA,2e-49,0.0006,7e-109,0.01,0.03,NA,NA,6e-21,NA,NA,NA,0.2,0.0005,0.06
kcnc4,KCNC4,Proteins,0.00045,0.99503,0.00034,0.00076,,8e-05,5e-05,0.00034,0.00155,7e-05,,,0,,,,0.00014,0.00114,6e-05,0.002,NA,0.001,0.05,NA,0.06,0.2,0.2,4e-15,0.1,NA,NA,0.9,NA,NA,NA,0.3,1,0.1
kcnh2,KCNH2,Proteins,0.00116,0.99439,0.00052,4e-04,,0.00018,3e-05,0.00021,0.00123,0.00039,,,0,,,,0.00014,0.00125,1e-04,0.0004,NA,1e-05,0.6,NA,0.006,0.2,0.7,3e-12,5e-05,NA,NA,0.8,NA,NA,NA,0.3,1,0.04
kcnip4,KCNIP4,Proteins,0.00077,0.99399,1e-05,0.00039,,0.00072,9e-05,4e-04,0.00184,5e-04,,,3e-05,,,,7e-05,0.0011,8e-05,0.03,NA,0.9,0.7,NA,4e-08,0.05,0.1,2e-18,4e-06,NA,NA,0.3,NA,NA,NA,0.7,1,0.07
kctd5,KCTD5,Proteins,0.00672,0.88901,0.01447,0.01841,,0.04448,0.00141,0.00879,0.01356,0.00041,,,4e-05,,,,0.00012,0.00174,0.00085,2e-47,NA,1e-131,4e-170,NA,0,3e-16,5e-82,2e-122,1e-05,NA,NA,0.2,NA,NA,NA,0.3,0.4,2e-10
kdm3a,KDM3A,Proteins,0.00198,0.98726,0.00204,0.00074,,0.00079,0.00018,3e-04,0,0.0055,,,0,,,,7e-05,0.00112,2e-05,5e-07,NA,2e-20,0.05,NA,8e-09,0.006,0.3,0.9,3e-52,NA,NA,0.7,NA,NA,NA,0.7,1,0.4
kdr,KDR,Proteins,0.00162,0.94801,0.0172,0.0015,,0.01538,0.00086,0.00068,0.00867,0.00294,,,0.00047,,,,0.00013,0.00146,0.0011,1e-07,NA,1e-88,5e-07,NA,8e-152,5e-10,0.001,0.0001,1e-30,NA,NA,4e-06,NA,NA,NA,0.3,1,2e-12
kel,KEL,Proteins,0.0058,0.88301,0.00618,0.02617,,0.00832,9e-04,0.0022,0.06423,0.00018,,,0.00069,,,,3e-05,0.00187,0.00041,8e-40,NA,3e-46,6e-246,NA,4e-87,6e-11,3e-17,0,0.003,NA,NA,1e-08,NA,NA,NA,0.9,0.5,1e-05
khdc3l,KHDC3L,Proteins,0.00091,0.99696,0.00026,0.00053,,6e-05,1e-05,1e-04,3e-05,8e-05,,,1e-05,,,,8e-05,0.00096,1e-05,0.006,NA,0.001,0.3,NA,0.1,0.4,1,0.3,0.07,NA,NA,0.5,NA,NA,NA,0.6,1,0.6
khk,KHK,Proteins,0.00479,0.89464,0.0053,0.00615,,0.06019,0.00038,0.00271,0.0199,0.00225,,,0.00178,,,,6e-05,0.00181,3e-05,3e-18,NA,1e-08,4e-49,NA,0,3e-05,7e-22,2e-156,1e-24,NA,NA,7e-20,NA,NA,NA,0.7,0.5,0.3
kiaa0319,KIAA0319,Proteins,0.00506,0.90964,0.02309,0.00517,,0.04183,0.00041,0.00076,0.00857,0.00275,,,0.00045,,,,0.00012,0.00112,0.00102,8e-34,NA,9e-225,2e-40,NA,0,1e-05,0.0002,5e-78,4e-30,NA,NA,4e-06,NA,NA,NA,0.3,1,4e-12
kiaa1549,KIAA1549,Proteins,0.00057,0.99643,5e-05,7e-04,,0.00042,1e-05,0.00029,1e-05,2e-05,,,2e-05,,,,8e-05,0.00138,3e-05,0.003,NA,0.1,0.08,NA,2e-05,0.4,0.4,0.7,0.3,NA,NA,0.4,NA,NA,NA,0.7,1,0.3
kiaa1549l,KIAA1549L,Proteins,0.00078,0.99343,0.00052,0.00067,,0.00189,4e-05,0.00042,0.00041,0.00032,,,2e-05,,,,7e-05,0.00142,1e-05,0.0004,NA,4e-05,0.1,NA,3e-19,0.2,0.09,0.0004,0.0002,NA,NA,0.3,NA,NA,NA,0.7,0.9,0.6
kiaa2013,KIAA2013,Proteins,0.00159,0.99399,0.00014,0.00039,,1e-04,0.00013,0.00029,0.00017,0.00189,,,2e-05,,,,0.00034,0.00091,5e-05,9e-08,NA,0.03,0.7,NA,0.04,0.02,0.3,0.02,2e-19,NA,NA,0.3,NA,NA,NA,0.01,1,0.2
kif1c,KIF1C,Proteins,0.00362,0.94047,0.0198,0.00673,,0.02331,0.00015,0.00105,0.00087,0.00029,,,6e-05,,,,5e-05,0.00152,0.00208,1e-20,NA,9e-187,3e-51,NA,1e-223,0.009,2e-06,6e-06,0.0003,NA,NA,0.1,NA,NA,NA,0.8,0.9,1e-21
kif20b,KIF20B,Proteins,0.00101,0.9962,0.00024,0.00057,,3e-05,8e-05,0.00054,0.00015,4e-05,,,1e-05,,,,0.00015,0.00099,2e-05,0.001,NA,0.003,0.3,NA,0.2,0.07,0.02,0.03,0.2,NA,NA,0.6,NA,NA,NA,0.3,1,0.4
kif22,KIF22,Proteins,0.00302,0.95722,0.01101,0.00902,,0.0101,1e-04,0.00262,0.00089,0.00073,,,0.00221,,,,0.00033,0.0027,4e-05,2e-22,NA,2e-102,2e-70,NA,5e-97,0.04,3e-19,9e-07,2e-08,NA,NA,1e-22,NA,NA,NA,0.01,0.01,0.2
kifbp,KIFBP,Proteins,0.00231,0.95863,0.00057,0.02474,,0.00496,7e-05,0.00213,0.00063,0.00013,,,0.00342,,,,0.00021,0.0022,2e-05,5e-08,NA,0.8,5e-217,NA,1e-49,0.08,2e-15,0.08,0.02,NA,NA,9e-35,NA,NA,NA,0.1,0.3,0.3
kir2dl2,KIR2DL2,Proteins,0.01033,0.95999,0.02131,0.00125,,0.00115,1e-05,4e-04,0.00066,0.00235,,,7e-05,,,,1e-05,0.00155,0.00093,8e-70,NA,6e-206,3e-05,NA,8e-13,0.5,0.08,3e-07,1e-24,NA,NA,0.07,NA,NA,NA,1,0.8,1e-10
kir2dl3,KIR2DL3,Proteins,0.0168,0.95511,0.01927,0.0025,,0.00065,8e-05,0.00042,0.00042,0.00214,,,0.00016,,,,4e-05,0.00148,0.00094,3e-129,NA,1e-182,3e-14,NA,1e-07,0.06,0.08,8e-05,5e-22,NA,NA,0.009,NA,NA,NA,0.9,1,1e-10
kir2ds4,KIR2DS4,Proteins,0.00583,0.98161,0.00098,0.00046,,1e-05,0,0.00035,7e-05,1e-05,,,0,,,,0.00037,0.01022,8e-05,1e-34,NA,3e-10,0.4,NA,0.6,0.7,0.2,1,0.6,NA,NA,0.7,NA,NA,NA,0.007,1e-52,0.07
kir3dl1,KIR3DL1,Proteins,0.0026,0.99015,0.00104,0.00087,,0.00014,0.00028,5e-04,0.00127,0.00068,,,1e-04,,,,0.00032,0.00206,0,6e-17,NA,2e-09,0.01,NA,0.02,0.0006,0.03,1e-11,8e-08,NA,NA,0.04,NA,NA,NA,0.02,0.6,0.7
kir3dl2,KIR3DL2,Proteins,0.00049,0.99713,0.00023,0.00054,,0.00012,0,9e-05,0.00028,0.00011,,,9e-05,,,,4e-05,0.00087,1e-05,0.03,NA,0.004,0.3,NA,0.03,0.8,1,0.001,0.03,NA,NA,0.06,NA,NA,NA,0.9,1,0.6
kirrel1,KIRREL1,Proteins,0.00072,0.99664,0.00014,0.00058,,4e-05,2e-05,0.00015,0.00031,1e-05,,,0,,,,0.00012,0.00125,2e-05,0.001,NA,0.07,0.2,NA,0.2,0.4,0.9,0.001,0.5,NA,NA,0.7,NA,NA,NA,0.4,1,0.4
kirrel2,KIRREL2,Proteins,0.01823,0.93737,0.00073,0.00081,,0.01704,0.0019,0.00014,0.02151,0.00039,,,1e-04,,,,8e-05,0.00146,0.00024,3e-114,NA,0.0004,0.02,NA,2e-165,4e-20,0.9,1e-203,3e-05,NA,NA,0.03,NA,NA,NA,0.6,1,0.001
kit,KIT,Proteins,0.01899,0.88482,0.03302,0.0045,,0.0283,7e-05,0.00086,0.02029,0.00532,,,6e-05,,,,0.00021,0.00115,0.00241,4e-101,NA,0,7e-35,NA,2e-293,0.06,2e-05,4e-206,2e-57,NA,NA,0.09,NA,NA,NA,0.08,1,6e-27
kitlg,KITLG,Proteins,0.01029,0.93653,0.01193,0.00283,,0.01456,0.00061,0.00055,0.00047,0.02088,,,3e-05,,,,0.00013,0.00111,7e-05,1e-72,NA,3e-116,8e-18,NA,1e-144,2e-07,0.009,0.004,8e-206,NA,NA,0.2,NA,NA,NA,0.3,1,0.08
klb,KLB,Proteins,0.00507,0.96811,0.00901,0.00117,,0.01019,0.00023,0.00036,0.00307,0.00103,,,0.00026,,,,2e-05,0.00141,7e-05,1e-17,NA,9e-84,0.0002,NA,5e-97,0.002,0.2,3e-28,3e-11,NA,NA,0.0009,NA,NA,NA,1,1,0.09
klf4,KLF4,Proteins,0.0013,0.92626,0.00988,0.01494,,0.02361,0.00212,0.00135,0.00544,0.00412,,,0.00745,,,,9e-05,0.00186,0.00156,0.0002,NA,1e-87,2e-128,NA,5e-230,2e-22,7e-09,2e-44,4e-42,NA,NA,1e-74,NA,NA,NA,0.5,0.4,6e-17
klhl41,KLHL41,Proteins,0.00241,0.93131,0.00011,0.00155,,0.00139,7e-05,8e-05,0.0606,0.00055,,,0.00053,,,,3e-05,0.0012,0.00015,2e-06,NA,0.7,1e-07,NA,1e-15,0.06,1,0,5e-07,NA,NA,8e-07,NA,NA,NA,0.9,1,0.008
klk1,KLK1,Proteins,0.00507,0.97293,0.00642,0.00198,,0.01133,1e-05,0.00032,0.00036,9e-05,,,5e-05,,,,2e-04,0.00122,0,4e-19,NA,2e-62,3e-10,NA,1e-108,0.5,0.2,8e-05,0.05,NA,NA,0.1,NA,NA,NA,0.1,1,0.9
klk10,KLK10,Proteins,0.00686,0.96534,0.00438,0.00166,,0.00109,0.00265,9e-04,0.00144,0.01071,,,0.00223,,,,5e-05,0.0017,0.00098,4e-25,NA,2e-37,5e-08,NA,4e-12,3e-27,4e-05,7e-09,1e-104,NA,NA,3e-23,NA,NA,NA,0.8,0.9,5e-11
klk11,KLK11,Proteins,0.00745,0.95544,0.0154,0.00188,,1e-05,0.00044,0.00163,0.01159,0.00192,,,0.00067,,,,7e-05,0.00147,0.00202,1e-58,NA,8e-149,1e-09,NA,0.5,9e-06,4e-11,2e-112,2e-20,NA,NA,4e-08,NA,NA,NA,0.7,1,3e-21
klk12,KLK12,Proteins,0.01204,0.97275,0.00048,0.00087,,0.00012,0.00047,0.00028,0.00571,0.00237,,,0.00074,,,,4e-04,0.00374,3e-05,9e-68,NA,0.1,0.01,NA,0.02,7e-06,0.4,4e-51,6e-24,NA,NA,2e-08,NA,NA,NA,0.005,1e-05,0.2
klk13,KLK13,Proteins,0.01519,0.90358,0.00301,0.00388,,0.00013,0.00139,8e-04,0.03175,0.02743,,,0.01093,,,,4e-05,0.00186,0,4e-115,NA,2e-16,2e-27,NA,0.02,1e-15,0.0001,9e-300,9e-273,NA,NA,7e-111,NA,NA,NA,0.8,0.7,0.7
klk14,KLK14,Proteins,0.00955,0.91124,0.00086,0.00248,,0.01754,0.00113,0.00294,0.04082,0.00179,,,0.00964,,,,9e-05,0.00171,0.00022,1e-70,NA,3e-06,1e-15,NA,1e-180,3e-13,3e-24,0,4e-20,NA,NA,1e-100,NA,NA,NA,0.5,0.8,0.001
klk15,KLK15,Proteins,0.00887,0.97526,0.01135,0.00079,,0.00071,0,0.00021,0.00042,0.00024,,,0.00113,,,,6e-05,0.00092,5e-05,2e-69,NA,9e-106,0.02,NA,2e-08,0.7,0.6,0.8,0.001,NA,NA,2e-12,NA,NA,NA,0.8,1,0.2
klk3,KLK3,Proteins,0.00156,0.36087,0.00967,0.00096,,0.00167,0.00072,0.00101,0.60172,0.00686,,,9e-05,,,,0.00188,0.01286,0.00013,2e-11,NA,3e-165,4e-15,NA,3e-45,2e-20,2e-20,0,3e-178,NA,NA,0.0008,NA,NA,NA,3e-46,5e-259,0.0001
klk4,KLK4,Proteins,0.01422,0.81024,0.11599,0.00162,,7e-04,1e-05,0.00016,0.05056,2e-05,,,0,,,,6e-05,0.00127,0.00517,1e-137,NA,0,4e-10,NA,1e-09,0.6,0.7,0,0.3,NA,NA,0.9,NA,NA,NA,0.7,1,2e-61
klk6,KLK6,Proteins,0.00721,0.92287,0.00796,0.02192,,0.01007,0.00191,0.00297,0.0213,0.0021,,,0.00014,,,,4e-05,0.00144,8e-05,3e-34,NA,5e-79,7e-200,NA,7e-103,6e-21,6e-24,3e-211,6e-23,NA,NA,0.01,NA,NA,NA,0.9,1,0.05
klk7,KLK7,Proteins,0.03328,0.91345,0.02871,0.00621,,0,0.00239,0.00187,0.00431,0.00038,,,0.00686,,,,9e-05,0.00146,0.00098,1e-296,NA,5e-268,4e-47,NA,0.8,5e-25,3e-13,3e-34,4e-05,NA,NA,2e-68,NA,NA,NA,0.5,0.9,3e-11
klk8,KLK8,Proteins,0.00701,0.89268,0.00179,0.00655,,0.01549,0.00374,0.00959,0.05701,0.00375,,,0.00049,,,,7e-05,0.00161,0.00021,4e-36,NA,3e-19,2e-52,NA,9e-157,2e-39,7e-88,0,1e-39,NA,NA,2e-06,NA,NA,NA,0.7,0.9,0.002
klkb1,KLKB1,Proteins,0.00464,0.89827,0.01125,0.00149,,0.01082,2e-05,0.00051,0.06887,0.0017,,,0.00016,,,,0.00011,0.00113,0.00103,1e-23,NA,0.8,2e-07,NA,1e-111,0.3,0.01,0,5e-19,NA,NA,0.007,NA,NA,NA,0.4,1,4e-12
klrb1,KLRB1,Proteins,0.03756,0.9086,0.00972,0.00409,,0.02433,0.0022,0.00079,0.00673,0.00456,,,4e-05,,,,1e-04,0.001,0.00026,0,NA,6e-95,2e-30,NA,1e-249,2e-24,0.0001,2e-64,7e-49,NA,NA,0.2,NA,NA,NA,0.4,1,0.0004
klrc1,KLRC1,Proteins,0.00063,0.99536,0.00054,0.00054,,0.00034,3e-05,0.00015,0.00018,0.00099,,,1e-05,,,,4e-05,0.00112,7e-05,0.05,NA,3e-05,0.3,NA,0.0002,0.2,0.9,0.1,1e-10,NA,NA,0.5,NA,NA,NA,0.9,1,0.09
klrd1,KLRD1,Proteins,0.00325,0.9013,0.05014,0.00175,,0.03165,0.00021,0.00031,0.00338,0.00337,,,0.00253,,,,8e-05,0.00121,0.00081,4e-10,NA,0,1e-09,NA,0,0.001,0.2,3e-15,8e-37,NA,NA,4e-28,NA,NA,NA,0.6,1,4e-10
klrf1,KLRF1,Proteins,0.00599,0.89633,0.04385,0.00403,,0.02796,2e-05,0.00093,0.01818,0.00053,,,0.00078,,,,8e-05,0.00106,0.00026,3e-42,NA,0,4e-29,NA,1e-280,0.4,1e-05,7e-170,6e-07,NA,NA,2e-09,NA,NA,NA,0.6,1,0.0006
klrk1,KLRK1,Proteins,0.00297,0.98494,0.00092,0.00135,,0.00716,1e-05,0.00025,0.00055,0.00016,,,0.00024,,,,4e-05,0.00118,0.00023,6e-16,NA,2e-05,1e-05,NA,1e-69,0.5,0.4,0.2,0.009,NA,NA,0.001,NA,NA,NA,0.9,1,0.002
krt14,KRT14,Proteins,0.00061,0.99285,1e-05,0.00061,,0.00012,0,0.00078,0.00365,0,,,3e-05,,,,0.00013,0.00117,4e-05,0.0004,NA,0.7,0.2,NA,0.03,0.8,0.0008,5e-34,0.8,NA,NA,0.3,NA,NA,NA,0.4,1,0.2
krt17,KRT17,Proteins,0.00052,0.99664,5e-05,0.00038,,0,1e-05,0.00022,4e-04,2e-05,,,2e-05,,,,0.00012,0.00152,1e-04,0.05,NA,0.9,0.7,NA,0.8,0.6,0.6,0.0001,0.4,NA,NA,0.3,NA,NA,NA,0.4,1,0.05
krt18,KRT18,Proteins,0.00735,0.77704,0.0167,0.00422,,0.11494,0.00178,0.00195,0.06858,0.00173,,,0.00253,,,,0.00019,0.00199,0.00099,3e-38,NA,8e-145,9e-38,NA,0,5e-23,8e-18,0,3e-22,NA,NA,7e-32,NA,NA,NA,0.06,0.1,2e-13
krt19,KRT19,Proteins,0.00422,0.92948,0.04942,0.00118,,0.00028,4e-04,7e-04,0.00135,0.00729,,,0.00052,,,,6e-05,0.00097,0.00413,7e-20,NA,0,6e-05,NA,0.0004,2e-05,0.0007,6e-10,4e-74,NA,NA,1e-06,NA,NA,NA,0.7,1,8e-43
krt5,KRT5,Proteins,0.01027,0.86378,0.00162,0.00334,,0.00303,2e-05,0.02063,0.09525,0,,,0.00032,,,,5e-05,0.00169,0,5e-76,NA,4e-18,4e-24,NA,1e-33,0.3,3e-204,0,0.6,NA,NA,9e-05,NA,NA,NA,0.8,0.7,0.6
krt6c,KRT6C,Proteins,0.00109,0.97882,0.00124,0.00077,,0.00029,2e-05,0.00066,0.01539,8e-05,,,0.00021,,,,0.00014,0.00127,3e-05,4e-05,NA,7e-12,0.04,NA,0.0004,0.3,0.003,5e-142,0.07,NA,NA,0.003,NA,NA,NA,0.3,1,0.3
krt8,KRT8,Proteins,0.00333,0.96627,0.00395,0.00115,,0.0156,0.00125,0.00092,0.00454,1e-05,,,0.00143,,,,4e-05,0.00128,0.00023,3e-14,NA,2e-38,0.0003,NA,4e-147,2e-13,4e-05,5e-44,0.5,NA,NA,4e-15,NA,NA,NA,0.9,1,0.002
kyat1,KYAT1,Proteins,0.00272,0.94878,0.00253,0.02447,,0.00666,3e-05,0.00398,0.00474,1e-05,,,0.00427,,,,0.00016,0.00161,5e-05,5e-11,NA,1e-07,3e-216,NA,2e-66,0.2,3e-32,2e-29,0.5,NA,NA,3e-43,NA,NA,NA,0.2,0.9,0.1
kynu,KYNU,Proteins,0.00381,0.86771,0.01721,0.0029,,0.06062,0.00143,0.00306,0.03695,0.00399,,,0.00028,,,,0.00015,0.00166,0.00023,2e-21,NA,4e-97,1e-20,NA,0,4e-17,6e-27,7e-306,6e-45,NA,NA,0.0002,NA,NA,NA,0.2,0.5,0.0007
l1cam,L1CAM,Proteins,0.02558,0.91212,0.02951,0.00238,,0.00015,0.0011,0.00624,0.01475,0.00663,,,5e-05,,,,0.00015,0.00131,4e-05,5e-197,NA,1e-280,1e-14,NA,0.008,7e-13,5e-56,3e-133,2e-69,NA,NA,0.1,NA,NA,NA,0.2,1,0.2
l3hypdh,L3HYPDH,Proteins,0.00252,0.97161,0.00106,0.01108,,0.00518,2e-05,0.00243,0.00103,7e-05,,,0.00287,,,,0.00013,0.00199,0,5e-10,NA,0.2,1e-90,NA,1e-51,0.4,6e-18,0.5,0.09,NA,NA,2e-29,NA,NA,NA,0.3,0.4,1
lacrt,LACRT,Proteins,0.00158,0.9309,0.00153,0.00528,,0.02979,5e-04,0.01026,0.01635,0.00182,,,1e-05,,,,7e-05,0.00151,4e-04,4e-08,NA,4e-14,4e-40,NA,6e-295,2e-06,1e-93,3e-161,7e-20,NA,NA,0.6,NA,NA,NA,0.7,0.7,2e-05
lactb2,LACTB2,Proteins,0.0023,0.95193,0.00089,0.02734,,0.00561,2e-05,0.00334,0.00104,0.00023,,,0.00537,,,,9e-05,0.00183,1e-05,4e-11,NA,0.08,1e-242,NA,3e-56,0.4,2e-26,0.002,0.001,NA,NA,6e-54,NA,NA,NA,0.6,0.6,0.4
